t # 1
v 0 0
v 1 0
v 2 0
v 3 0
v 4 0
v 5 0
v 6 0
v 7 0
v 8 0
v 9 0
v 10 0
v 11 0
v 12 0
v 13 0
v 14 0
v 15 0
v 16 0
v 17 0
v 18 0
v 19 0
v 20 0
v 21 0
v 22 0
v 23 0
v 24 0
v 25 0
v 26 0
v 27 0
v 28 0
v 29 0
v 30 0
v 31 0
v 32 0
v 33 0
v 34 0
v 35 0
v 36 0
v 37 0
v 38 0
v 39 0
v 40 0
v 41 0
v 42 0
v 43 0
v 44 0
v 45 0
v 46 0
v 47 0
v 48 0
v 49 0
v 50 0
v 51 0
v 52 0
v 53 0
v 54 0
v 55 0
v 56 0
v 57 0
v 58 0
v 59 0
v 60 0
v 61 0
e 26 27 0
e 26 28 0
e 26 29 0
e 26 30 0
e 26 31 0
e 26 32 0
e 26 33 0
e 26 34 0
e 26 35 0
e 26 36 0
e 27 28 0
e 27 30 0
e 27 31 0
e 27 32 0
e 27 33 0
e 27 34 0
e 27 36 0
e 28 29 0
e 28 30 0
e 28 31 0
e 28 32 0
e 28 33 0
e 28 34 0
e 28 35 0
e 28 36 0
e 28 42 0
e 28 45 0
e 29 30 0
e 29 31 0
e 29 32 0
e 29 33 0
e 29 34 0
e 29 35 0
e 29 36 0
e 30 33 0
e 30 34 0
e 30 35 0
e 30 36 0
e 31 32 0
e 31 33 0
e 31 34 0
e 31 35 0
e 31 36 0
e 32 33 0
e 32 34 0
e 32 35 0
e 32 36 0
e 33 34 0
e 33 35 0
e 33 53 0
e 34 35 0
e 35 36 0
e 35 55 0
e 37 38 0
e 37 40 0
e 37 41 0
e 37 42 0
e 37 43 0
e 37 45 0
e 37 46 0
e 37 47 0
e 37 48 0
e 37 49 0
e 37 50 0
e 38 39 0
e 38 40 0
e 38 41 0
e 38 42 0
e 38 43 0
e 38 44 0
e 38 45 0
e 38 46 0
e 38 47 0
e 38 48 0
e 38 49 0
e 38 50 0
e 39 40 0
e 39 41 0
e 39 42 0
e 39 43 0
e 39 44 0
e 39 45 0
e 39 46 0
e 39 47 0
e 39 48 0
e 39 49 0
e 39 50 0
e 40 41 0
e 40 42 0
e 40 43 0
e 40 44 0
e 40 45 0
e 40 46 0
e 40 47 0
e 40 48 0
e 40 50 0
e 40 51 0
e 41 43 0
e 41 44 0
e 41 45 0
e 41 48 0
e 41 49 0
e 41 50 0
e 42 43 0
e 42 44 0
e 42 45 0
e 42 46 0
e 42 47 0
e 42 48 0
e 42 50 0
e 43 44 0
e 43 45 0
e 43 46 0
e 43 47 0
e 43 49 0
e 43 50 0
e 44 45 0
e 44 46 0
e 44 48 0
e 44 49 0
e 44 50 0
e 45 46 0
e 45 47 0
e 45 48 0
e 45 49 0
e 45 50 0
e 46 47 0
e 46 48 0
e 46 49 0
e 47 49 0
e 48 49 0
e 48 50 0
e 49 50 0
e 50 51 0
e 51 52 0
e 51 53 0
e 51 54 0
e 52 53 0
e 52 54 0
e 52 55 0
e 53 54 0
e 53 55 0
e 54 55 0
t # 53
v 0 0
v 1 0
v 2 0
v 3 0
v 4 0
v 5 0
v 6 0
v 7 0
v 8 0
v 9 0
v 10 0
v 11 0
v 12 0
v 13 0
v 14 0
v 15 0
v 16 0
v 17 0
v 18 0
v 19 0
v 20 0
v 21 0
v 22 0
v 23 0
v 24 0
v 25 0
v 26 0
v 27 0
v 28 0
v 29 0
v 30 0
v 31 0
v 32 0
v 33 0
v 34 0
v 35 0
v 36 0
v 37 0
v 38 0
v 39 0
v 40 0
v 41 0
v 42 0
v 43 0
v 44 0
v 45 0
v 46 0
v 47 0
v 48 0
v 49 0
v 50 0
v 51 0
v 52 0
v 53 0
v 54 0
v 55 0
v 56 0
v 57 0
e 0 1 0
e 0 2 0
e 0 3 0
e 0 4 0
e 0 5 0
e 0 6 0
e 0 8 0
e 0 9 0
e 0 11 0
e 0 12 0
e 0 36 0
e 1 3 0
e 1 5 0
e 1 6 0
e 1 7 0
e 1 8 0
e 1 10 0
e 1 11 0
e 1 13 0
e 1 14 0
e 1 43 0
e 2 4 0
e 2 5 0
e 2 7 0
e 2 8 0
e 2 11 0
e 2 12 0
e 2 13 0
e 2 15 0
e 2 52 0
e 2 57 0
e 3 4 0
e 3 5 0
e 3 6 0
e 3 7 0
e 3 8 0
e 3 10 0
e 3 12 0
e 3 15 0
e 4 6 0
e 4 7 0
e 4 9 0
e 4 10 0
e 4 11 0
e 4 12 0
e 4 13 0
e 4 15 0
e 4 35 0
e 4 39 0
e 5 6 0
e 5 7 0
e 5 8 0
e 5 9 0
e 5 10 0
e 5 12 0
e 5 13 0
e 5 15 0
e 5 24 0
e 5 27 0
e 5 44 0
e 6 8 0
e 6 9 0
e 6 11 0
e 6 12 0
e 6 13 0
e 6 14 0
e 7 9 0
e 7 13 0
e 7 14 0
e 7 25 0
e 7 38 0
e 8 11 0
e 8 12 0
e 8 13 0
e 9 10 0
e 9 11 0
e 9 12 0
e 9 14 0
e 9 33 0
e 9 42 0
e 9 49 0
e 10 11 0
e 10 12 0
e 10 13 0
e 10 14 0
e 10 15 0
e 10 23 0
e 10 40 0
e 10 51 0
e 10 54 0
e 10 57 0
e 11 12 0
e 11 13 0
e 11 14 0
e 11 41 0
e 12 13 0
e 12 14 0
e 12 34 0
e 13 14 0
e 13 15 0
e 13 37 0
e 13 45 0
e 14 15 0
e 14 18 0
e 14 22 0
e 14 28 0
e 14 49 0
e 14 56 0
e 16 21 0
e 16 23 0
e 16 26 0
e 16 27 0
e 16 29 0
e 16 31 0
e 17 18 0
e 17 19 0
e 17 20 0
e 17 22 0
e 17 23 0
e 17 24 0
e 17 25 0
e 17 26 0
e 17 29 0
e 17 31 0
e 17 38 0
e 17 41 0
e 18 19 0
e 18 20 0
e 18 22 0
e 18 24 0
e 18 25 0
e 18 28 0
e 18 40 0
e 18 44 0
e 19 20 0
e 19 22 0
e 19 23 0
e 19 25 0
e 19 26 0
e 19 29 0
e 19 30 0
e 19 37 0
e 19 46 0
e 20 21 0
e 20 24 0
e 20 26 0
e 20 30 0
e 20 31 0
e 20 51 0
e 20 54 0
e 21 24 0
e 21 25 0
e 21 26 0
e 21 27 0
e 21 29 0
e 21 31 0
e 22 25 0
e 22 27 0
e 22 28 0
e 22 31 0
e 23 24 0
e 23 26 0
e 23 29 0
e 23 31 0
e 24 25 0
e 24 26 0
e 24 28 0
e 24 29 0
e 24 31 0
e 24 33 0
e 25 26 0
e 25 27 0
e 25 28 0
e 25 29 0
e 26 27 0
e 26 29 0
e 26 48 0
e 27 31 0
e 28 30 0
e 28 31 0
e 28 42 0
e 29 30 0
e 29 38 0
e 30 31 0
e 32 33 0
e 32 34 0
e 32 36 0
e 33 34 0
e 33 35 0
e 33 36 0
e 33 48 0
e 34 35 0
e 34 36 0
e 35 36 0
e 37 41 0
e 37 43 0
e 37 44 0
e 37 45 0
e 37 46 0
e 37 47 0
e 37 49 0
e 37 51 0
e 38 39 0
e 38 40 0
e 38 41 0
e 38 42 0
e 38 45 0
e 38 46 0
e 38 48 0
e 39 40 0
e 39 41 0
e 39 42 0
e 39 44 0
e 39 45 0
e 39 46 0
e 39 51 0
e 39 55 0
e 40 41 0
e 40 42 0
e 40 43 0
e 40 44 0
e 40 45 0
e 40 47 0
e 40 48 0
e 40 54 0
e 41 42 0
e 41 43 0
e 41 44 0
e 41 46 0
e 41 47 0
e 41 53 0
e 42 43 0
e 42 44 0
e 42 45 0
e 42 48 0
e 43 44 0
e 43 45 0
e 43 48 0
e 44 45 0
e 45 46 0
e 45 47 0
e 45 48 0
e 46 48 0
e 47 48 0
e 47 54 0
e 49 50 0
e 49 53 0
e 49 54 0
e 49 57 0
e 50 51 0
e 50 52 0
e 50 53 0
e 50 55 0
e 50 56 0
e 51 55 0
e 52 53 0
e 52 55 0
e 53 54 0
e 53 55 0
e 53 56 0
e 54 56 0
e 54 57 0
e 55 56 0
e 55 57 0
t # 54
v 0 0
v 1 0
v 2 0
v 3 0
v 4 0
v 5 0
v 6 0
v 7 0
v 8 0
v 9 0
v 10 0
v 11 0
v 12 0
v 13 0
v 14 0
v 15 0
v 16 0
v 17 0
v 18 0
v 19 0
v 20 0
v 21 0
v 22 0
v 23 0
v 24 0
v 25 0
v 26 0
v 27 0
v 28 0
v 29 0
v 30 0
v 31 0
v 32 0
v 33 0
v 34 0
v 35 0
v 36 0
v 37 0
v 38 0
v 39 0
v 40 0
v 41 0
v 42 0
v 43 0
v 44 0
v 45 0
v 46 0
v 47 0
v 48 0
v 49 0
v 50 0
v 51 0
v 52 0
e 0 1 0
e 0 3 0
e 0 4 0
e 0 6 0
e 0 7 0
e 0 8 0
e 0 10 0
e 1 3 0
e 1 5 0
e 1 9 0
e 1 11 0
e 1 12 0
e 2 6 0
e 2 7 0
e 2 10 0
e 2 12 0
e 3 4 0
e 3 8 0
e 3 10 0
e 3 12 0
e 4 6 0
e 4 7 0
e 4 10 0
e 4 11 0
e 4 17 0
e 4 43 0
e 5 6 0
e 5 7 0
e 5 11 0
e 5 12 0
e 5 29 0
e 6 7 0
e 6 8 0
e 6 9 0
e 6 11 0
e 6 12 0
e 7 10 0
e 7 11 0
e 7 12 0
e 8 11 0
e 8 12 0
e 9 11 0
e 9 12 0
e 9 47 0
e 10 11 0
e 13 15 0
e 13 17 0
e 13 18 0
e 13 20 0
e 13 22 0
e 13 23 0
e 13 25 0
e 13 28 0
e 13 29 0
e 14 16 0
e 14 20 0
e 14 22 0
e 14 26 0
e 14 29 0
e 15 17 0
e 15 18 0
e 15 19 0
e 15 20 0
e 15 21 0
e 15 22 0
e 15 24 0
e 15 25 0
e 15 27 0
e 16 19 0
e 16 20 0
e 16 21 0
e 16 22 0
e 16 24 0
e 16 25 0
e 16 26 0
e 16 27 0
e 16 28 0
e 16 29 0
e 17 18 0
e 17 19 0
e 17 22 0
e 17 24 0
e 17 26 0
e 17 29 0
e 18 21 0
e 18 22 0
e 18 26 0
e 18 41 0
e 19 20 0
e 19 21 0
e 19 22 0
e 19 23 0
e 19 24 0
e 19 26 0
e 19 29 0
e 20 22 0
e 20 24 0
e 21 22 0
e 21 23 0
e 21 24 0
e 21 28 0
e 21 29 0
e 21 30 0
e 22 23 0
e 22 24 0
e 22 26 0
e 22 28 0
e 22 29 0
e 22 35 0
e 23 24 0
e 23 25 0
e 23 27 0
e 23 28 0
e 24 25 0
e 24 26 0
e 24 28 0
e 25 27 0
e 26 27 0
e 26 28 0
e 26 29 0
e 26 38 0
e 27 28 0
e 27 29 0
e 27 35 0
e 28 40 0
e 30 32 0
e 30 36 0
e 30 37 0
e 30 40 0
e 30 41 0
e 30 44 0
e 30 45 0
e 30 46 0
e 31 32 0
e 31 33 0
e 31 34 0
e 31 35 0
e 31 36 0
e 31 38 0
e 31 39 0
e 31 44 0
e 31 45 0
e 32 37 0
e 32 38 0
e 32 40 0
e 32 42 0
e 32 43 0
e 32 44 0
e 33 35 0
e 33 36 0
e 33 37 0
e 33 39 0
e 33 41 0
e 33 42 0
e 33 45 0
e 33 46 0
e 34 35 0
e 34 36 0
e 34 37 0
e 34 40 0
e 34 42 0
e 34 43 0
e 34 45 0
e 35 38 0
e 35 39 0
e 35 43 0
e 35 44 0
e 35 46 0
e 35 51 0
e 36 38 0
e 36 39 0
e 36 42 0
e 36 44 0
e 36 45 0
e 36 46 0
e 37 39 0
e 37 40 0
e 37 45 0
e 37 46 0
e 38 39 0
e 38 40 0
e 38 42 0
e 38 44 0
e 39 40 0
e 39 41 0
e 39 42 0
e 39 43 0
e 39 44 0
e 40 41 0
e 40 42 0
e 40 43 0
e 40 44 0
e 41 42 0
e 41 43 0
e 41 44 0
e 41 45 0
e 41 46 0
e 42 45 0
e 42 46 0
e 43 45 0
e 43 46 0
e 44 45 0
e 44 46 0
e 45 46 0
e 47 48 0
e 47 49 0
e 48 52 0
e 49 51 0
e 49 52 0
e 50 52 0
e 51 52 0
t # 55
v 0 0
v 1 0
v 2 0
v 3 0
v 4 0
v 5 0
v 6 0
v 7 0
v 8 0
v 9 0
v 10 0
v 11 0
v 12 0
v 13 0
v 14 0
v 15 0
v 16 0
v 17 0
v 18 0
v 19 0
v 20 0
v 21 0
v 22 0
v 23 0
v 24 0
v 25 0
v 26 0
v 27 0
v 28 0
v 29 0
v 30 0
v 31 0
v 32 0
v 33 0
v 34 0
v 35 0
v 36 0
v 37 0
v 38 0
v 39 0
v 40 0
v 41 0
v 42 0
v 43 0
v 44 0
v 45 0
v 46 0
v 47 0
v 48 0
v 49 0
v 50 0
v 51 0
v 52 0
v 53 0
v 54 0
v 55 0
v 56 0
v 57 0
v 58 0
v 59 0
v 60 0
v 61 0
v 62 0
e 0 1 0
e 0 8 0
e 0 9 0
e 0 10 0
e 0 30 0
e 0 37 0
e 0 50 0
e 0 60 0
e 1 3 0
e 1 4 0
e 1 6 0
e 1 8 0
e 1 10 0
e 1 11 0
e 2 3 0
e 2 4 0
e 2 5 0
e 2 7 0
e 2 8 0
e 2 11 0
e 2 40 0
e 3 4 0
e 3 5 0
e 3 7 0
e 3 9 0
e 3 10 0
e 3 48 0
e 3 49 0
e 3 52 0
e 4 5 0
e 4 6 0
e 4 7 0
e 4 9 0
e 4 11 0
e 4 30 0
e 4 37 0
e 5 6 0
e 5 7 0
e 5 8 0
e 5 9 0
e 5 11 0
e 5 14 0
e 5 29 0
e 6 7 0
e 6 9 0
e 6 10 0
e 6 11 0
e 6 35 0
e 6 47 0
e 7 8 0
e 7 10 0
e 7 11 0
e 7 19 0
e 7 22 0
e 7 61 0
e 8 9 0
e 8 10 0
e 8 11 0
e 9 10 0
e 9 53 0
e 9 55 0
e 10 11 0
e 10 25 0
e 11 62 0
e 12 13 0
e 12 15 0
e 12 16 0
e 12 18 0
e 12 20 0
e 12 21 0
e 12 22 0
e 12 23 0
e 13 14 0
e 13 15 0
e 13 16 0
e 13 17 0
e 13 18 0
e 13 21 0
e 14 18 0
e 14 19 0
e 14 21 0
e 14 22 0
e 14 23 0
e 14 38 0
e 15 17 0
e 15 18 0
e 15 19 0
e 15 23 0
e 15 24 0
e 15 29 0
e 15 30 0
e 15 53 0
e 16 17 0
e 16 19 0
e 16 23 0
e 16 57 0
e 17 18 0
e 17 19 0
e 17 21 0
e 17 22 0
e 17 23 0
e 18 19 0
e 18 22 0
e 18 31 0
e 19 20 0
e 19 21 0
e 19 22 0
e 19 23 0
e 19 29 0
e 20 22 0
e 20 58 0
e 21 22 0
e 21 37 0
e 21 39 0
e 21 40 0
e 22 23 0
e 22 40 0
e 24 26 0
e 24 27 0
e 24 28 0
e 24 29 0
e 24 30 0
e 24 31 0
e 24 32 0
e 24 33 0
e 24 34 0
e 24 35 0
e 24 36 0
e 24 37 0
e 24 38 0
e 24 39 0
e 24 40 0
e 24 41 0
e 24 43 0
e 25 26 0
e 25 27 0
e 25 28 0
e 25 29 0
e 25 30 0
e 25 31 0
e 25 33 0
e 25 34 0
e 25 35 0
e 25 36 0
e 25 37 0
e 25 38 0
e 25 39 0
e 25 40 0
e 25 41 0
e 25 42 0
e 25 57 0
e 26 29 0
e 26 30 0
e 26 31 0
e 26 33 0
e 26 34 0
e 26 35 0
e 26 36 0
e 26 40 0
e 26 41 0
e 26 42 0
e 26 43 0
e 27 28 0
e 27 29 0
e 27 32 0
e 27 33 0
e 27 35 0
e 27 39 0
e 27 40 0
e 27 42 0
e 27 47 0
e 27 50 0
e 27 62 0
e 28 29 0
e 28 30 0
e 28 32 0
e 28 33 0
e 28 34 0
e 28 36 0
e 28 39 0
e 28 40 0
e 28 41 0
e 28 43 0
e 28 49 0
e 28 62 0
e 29 30 0
e 29 31 0
e 29 33 0
e 29 35 0
e 29 36 0
e 29 43 0
e 29 53 0
e 30 32 0
e 30 34 0
e 30 35 0
e 30 37 0
e 30 38 0
e 30 39 0
e 30 40 0
e 30 41 0
e 30 43 0
e 30 61 0
e 31 32 0
e 31 33 0
e 31 34 0
e 31 35 0
e 31 37 0
e 31 38 0
e 31 39 0
e 31 42 0
e 31 43 0
e 31 47 0
e 31 58 0
e 31 61 0
e 32 37 0
e 32 38 0
e 32 39 0
e 32 41 0
e 32 49 0
e 33 34 0
e 33 35 0
e 33 36 0
e 33 38 0
e 33 39 0
e 33 40 0
e 33 42 0
e 34 36 0
e 34 37 0
e 34 40 0
e 34 41 0
e 34 43 0
e 34 52 0
e 34 56 0
e 35 36 0
e 35 38 0
e 35 39 0
e 35 41 0
e 35 42 0
e 35 55 0
e 35 61 0
e 36 37 0
e 36 38 0
e 36 39 0
e 36 42 0
e 36 50 0
e 37 38 0
e 37 39 0
e 37 40 0
e 37 41 0
e 37 42 0
e 37 43 0
e 37 45 0
e 38 39 0
e 38 40 0
e 38 45 0
e 39 41 0
e 40 56 0
e 41 42 0
e 41 43 0
e 42 43 0
e 43 49 0
e 44 45 0
e 44 46 0
e 44 47 0
e 44 48 0
e 44 51 0
e 44 52 0
e 44 53 0
e 44 55 0
e 44 56 0
e 44 57 0
e 44 58 0
e 44 60 0
e 44 61 0
e 44 62 0
e 45 49 0
e 45 50 0
e 45 51 0
e 45 52 0
e 45 53 0
e 45 55 0
e 45 57 0
e 45 59 0
e 45 62 0
e 46 47 0
e 46 49 0
e 46 50 0
e 46 52 0
e 46 53 0
e 46 55 0
e 46 59 0
e 46 60 0
e 46 62 0
e 47 48 0
e 47 49 0
e 47 50 0
e 47 53 0
e 47 55 0
e 47 56 0
e 47 59 0
e 47 61 0
e 47 62 0
e 48 49 0
e 48 50 0
e 48 52 0
e 48 54 0
e 48 55 0
e 48 57 0
e 48 58 0
e 48 59 0
e 48 60 0
e 48 61 0
e 49 50 0
e 49 51 0
e 49 52 0
e 49 53 0
e 49 54 0
e 49 55 0
e 49 56 0
e 49 58 0
e 49 60 0
e 49 61 0
e 49 62 0
e 50 51 0
e 50 52 0
e 50 55 0
e 50 56 0
e 50 61 0
e 50 62 0
e 51 54 0
e 51 55 0
e 51 60 0
e 51 61 0
e 52 53 0
e 52 54 0
e 52 55 0
e 52 57 0
e 52 58 0
e 52 59 0
e 52 62 0
e 53 54 0
e 53 55 0
e 53 57 0
e 53 58 0
e 53 60 0
e 53 62 0
e 54 57 0
e 54 58 0
e 54 60 0
e 54 61 0
e 55 56 0
e 55 57 0
e 55 59 0
e 56 58 0
e 56 60 0
e 56 61 0
e 56 62 0
e 57 58 0
e 57 59 0
e 57 61 0
e 57 62 0
e 58 61 0
e 58 62 0
e 59 60 0
e 59 61 0
e 59 62 0
e 60 61 0
t # 56
v 0 0
v 1 0
v 2 0
v 3 0
v 4 0
v 5 0
v 6 0
v 7 0
v 8 0
v 9 0
v 10 0
v 11 0
v 12 0
v 13 0
v 14 0
v 15 0
v 16 0
v 17 0
v 18 0
v 19 0
v 20 0
v 21 0
v 22 0
v 23 0
v 24 0
v 25 0
v 26 0
v 27 0
v 28 0
v 29 0
v 30 0
v 31 0
v 32 0
v 33 0
v 34 0
e 0 1 0
e 0 2 0
e 0 3 0
e 0 4 0
e 0 5 0
e 0 6 0
e 0 7 0
e 0 8 0
e 1 2 0
e 1 3 0
e 1 4 0
e 1 5 0
e 1 6 0
e 1 7 0
e 1 8 0
e 2 3 0
e 2 4 0
e 2 5 0
e 2 6 0
e 2 7 0
e 2 19 0
e 3 4 0
e 3 6 0
e 3 7 0
e 4 5 0
e 4 6 0
e 4 7 0
e 4 8 0
e 4 20 0
e 5 6 0
e 5 7 0
e 5 8 0
e 6 8 0
e 6 34 0
e 7 8 0
e 9 10 0
e 9 12 0
e 9 13 0
e 9 14 0
e 10 11 0
e 10 12 0
e 10 13 0
e 10 14 0
e 10 26 0
e 10 34 0
e 11 12 0
e 11 13 0
e 11 14 0
e 12 13 0
e 12 14 0
e 13 14 0
e 14 24 0
e 15 16 0
e 15 17 0
e 15 18 0
e 15 19 0
e 15 20 0
e 15 21 0
e 15 22 0
e 15 23 0
e 15 24 0
e 15 25 0
e 15 26 0
e 15 27 0
e 15 28 0
e 16 17 0
e 16 18 0
e 16 19 0
e 16 20 0
e 16 21 0
e 16 22 0
e 16 23 0
e 16 24 0
e 16 25 0
e 16 26 0
e 16 27 0
e 16 28 0
e 16 29 0
e 16 34 0
e 17 18 0
e 17 19 0
e 17 20 0
e 17 21 0
e 17 23 0
e 17 24 0
e 17 25 0
e 17 26 0
e 17 27 0
e 17 28 0
e 17 29 0
e 18 19 0
e 18 20 0
e 18 21 0
e 18 23 0
e 18 24 0
e 18 25 0
e 18 26 0
e 18 27 0
e 18 28 0
e 18 29 0
e 19 21 0
e 19 23 0
e 19 24 0
e 19 25 0
e 19 26 0
e 19 27 0
e 19 28 0
e 19 29 0
e 20 21 0
e 20 22 0
e 20 23 0
e 20 25 0
e 20 26 0
e 20 27 0
e 20 28 0
e 20 29 0
e 21 23 0
e 21 25 0
e 21 26 0
e 21 29 0
e 22 25 0
e 22 26 0
e 22 27 0
e 22 28 0
e 22 29 0
e 23 24 0
e 23 25 0
e 23 26 0
e 23 27 0
e 23 28 0
e 23 29 0
e 24 26 0
e 24 27 0
e 24 29 0
e 25 26 0
e 25 27 0
e 25 28 0
e 25 29 0
e 26 27 0
e 26 28 0
e 26 29 0
e 27 29 0
e 28 29 0
e 30 31 0
e 30 32 0
e 30 33 0
e 30 34 0
e 31 32 0
e 31 33 0
e 31 34 0
e 32 33 0
e 32 34 0
e 33 34 0
t # 57
v 0 0
v 1 0
v 2 0
v 3 0
v 4 0
v 5 0
v 6 0
v 7 0
v 8 0
v 9 0
v 10 0
v 11 0
v 12 0
v 13 0
v 14 0
v 15 0
v 16 0
v 17 0
v 18 0
v 19 0
v 20 0
v 21 0
v 22 0
v 23 0
v 24 0
v 25 0
v 26 0
v 27 0
v 28 0
v 29 0
v 30 0
v 31 0
v 32 0
v 33 0
v 34 0
v 35 0
v 36 0
v 37 0
v 38 0
v 39 0
v 40 0
v 41 0
v 42 0
v 43 0
v 44 0
e 0 1 0
e 0 2 0
e 0 3 0
e 0 5 0
e 0 7 0
e 0 8 0
e 0 9 0
e 0 10 0
e 0 11 0
e 0 13 0
e 0 14 0
e 0 18 0
e 0 32 0
e 0 37 0
e 1 2 0
e 1 3 0
e 1 4 0
e 1 5 0
e 1 6 0
e 1 7 0
e 1 8 0
e 1 9 0
e 1 10 0
e 1 11 0
e 1 12 0
e 1 13 0
e 1 14 0
e 1 40 0
e 2 3 0
e 2 5 0
e 2 6 0
e 2 7 0
e 2 8 0
e 2 9 0
e 2 10 0
e 2 11 0
e 2 12 0
e 2 13 0
e 2 14 0
e 2 44 0
e 3 4 0
e 3 5 0
e 3 6 0
e 3 7 0
e 3 8 0
e 3 9 0
e 3 11 0
e 3 12 0
e 3 13 0
e 3 14 0
e 4 5 0
e 4 6 0
e 4 7 0
e 4 9 0
e 4 10 0
e 4 11 0
e 4 13 0
e 4 14 0
e 4 21 0
e 5 6 0
e 5 7 0
e 5 8 0
e 5 9 0
e 5 10 0
e 5 11 0
e 5 12 0
e 5 14 0
e 5 23 0
e 5 34 0
e 6 7 0
e 6 8 0
e 6 10 0
e 6 11 0
e 6 13 0
e 6 14 0
e 6 27 0
e 6 28 0
e 6 30 0
e 6 36 0
e 7 8 0
e 7 9 0
e 7 10 0
e 7 11 0
e 7 12 0
e 7 13 0
e 7 14 0
e 8 9 0
e 8 10 0
e 8 11 0
e 8 12 0
e 8 13 0
e 8 14 0
e 8 19 0
e 8 36 0
e 9 11 0
e 9 12 0
e 9 13 0
e 9 14 0
e 9 15 0
e 9 25 0
e 10 11 0
e 10 12 0
e 10 13 0
e 10 14 0
e 11 12 0
e 11 13 0
e 11 14 0
e 12 13 0
e 12 14 0
e 12 28 0
e 12 32 0
e 12 38 0
e 13 14 0
e 13 28 0
e 13 37 0
e 15 16 0
e 15 17 0
e 15 18 0
e 15 19 0
e 15 20 0
e 15 21 0
e 15 29 0
e 16 17 0
e 16 18 0
e 16 19 0
e 16 38 0
e 16 40 0
e 17 18 0
e 17 19 0
e 18 19 0
e 19 20 0
e 19 39 0
e 20 27 0
e 21 22 0
e 21 24 0
e 21 25 0
e 21 26 0
e 21 27 0
e 21 28 0
e 21 29 0
e 21 30 0
e 21 31 0
e 21 32 0
e 21 33 0
e 21 34 0
e 21 35 0
e 21 36 0
e 22 23 0
e 22 24 0
e 22 25 0
e 22 26 0
e 22 27 0
e 22 28 0
e 22 29 0
e 22 30 0
e 22 31 0
e 22 32 0
e 22 33 0
e 22 34 0
e 22 36 0
e 23 24 0
e 23 25 0
e 23 26 0
e 23 27 0
e 23 28 0
e 23 29 0
e 23 30 0
e 23 31 0
e 23 32 0
e 23 33 0
e 23 34 0
e 23 35 0
e 23 36 0
e 24 25 0
e 24 26 0
e 24 27 0
e 24 29 0
e 24 30 0
e 24 31 0
e 24 32 0
e 24 33 0
e 24 34 0
e 24 35 0
e 24 36 0
e 25 26 0
e 25 27 0
e 25 28 0
e 25 29 0
e 25 30 0
e 25 31 0
e 25 33 0
e 25 34 0
e 25 35 0
e 26 27 0
e 26 28 0
e 26 29 0
e 26 30 0
e 26 31 0
e 26 32 0
e 26 33 0
e 26 34 0
e 26 35 0
e 26 36 0
e 27 28 0
e 27 29 0
e 27 30 0
e 27 31 0
e 27 32 0
e 27 33 0
e 27 34 0
e 27 35 0
e 27 36 0
e 28 30 0
e 28 31 0
e 28 32 0
e 28 33 0
e 28 36 0
e 29 31 0
e 29 32 0
e 29 33 0
e 29 34 0
e 29 35 0
e 29 36 0
e 29 44 0
e 30 31 0
e 30 32 0
e 30 33 0
e 30 34 0
e 30 35 0
e 30 36 0
e 31 32 0
e 31 33 0
e 31 34 0
e 31 35 0
e 31 36 0
e 32 33 0
e 32 34 0
e 32 35 0
e 32 41 0
e 32 44 0
e 33 34 0
e 33 35 0
e 33 36 0
e 34 35 0
e 34 36 0
e 35 36 0
e 37 38 0
e 37 39 0
e 37 40 0
e 37 41 0
e 37 42 0
e 37 43 0
e 37 44 0
e 38 39 0
e 38 40 0
e 38 42 0
e 38 43 0
e 38 44 0
e 39 40 0
e 39 41 0
e 39 42 0
e 39 43 0
e 39 44 0
e 40 41 0
e 40 43 0
e 40 44 0
e 41 42 0
e 41 43 0
e 41 44 0
e 42 43 0
e 42 44 0
e 43 44 0
t # 58
v 0 0
v 1 0
v 2 0
v 3 0
v 4 0
v 5 0
v 6 0
v 7 0
v 8 0
v 9 0
v 10 0
v 11 0
v 12 0
v 13 0
v 14 0
v 15 0
v 16 0
v 17 0
v 18 0
v 19 0
v 20 0
v 21 0
v 22 0
v 23 0
v 24 0
v 25 0
v 26 0
v 27 0
v 28 0
v 29 0
v 30 0
v 31 0
v 32 0
v 33 0
v 34 0
v 35 0
v 36 0
v 37 0
v 38 0
v 39 0
v 40 0
v 41 0
v 42 0
v 43 0
v 44 0
v 45 0
v 46 0
v 47 0
v 48 0
v 49 0
v 50 0
v 51 0
v 52 0
v 53 0
v 54 0
v 55 0
v 56 0
v 57 0
v 58 0
v 59 0
v 60 0
e 0 2 0
e 0 3 0
e 0 4 0
e 0 5 0
e 1 3 0
e 1 4 0
e 1 5 0
e 1 6 0
e 1 48 0
e 2 3 0
e 2 4 0
e 2 38 0
e 3 4 0
e 3 5 0
e 3 16 0
e 4 5 0
e 4 53 0
e 5 44 0
e 5 48 0
e 5 59 0
e 6 7 0
e 6 8 0
e 6 9 0
e 6 12 0
e 6 13 0
e 6 15 0
e 6 16 0
e 6 17 0
e 6 18 0
e 7 8 0
e 7 9 0
e 7 11 0
e 7 13 0
e 7 14 0
e 7 16 0
e 7 17 0
e 7 18 0
e 7 19 0
e 8 9 0
e 8 10 0
e 8 12 0
e 8 13 0
e 8 14 0
e 8 15 0
e 8 16 0
e 8 17 0
e 8 18 0
e 8 20 0
e 8 59 0
e 9 10 0
e 9 11 0
e 9 12 0
